6,0.13,0.71,0.15,0.07,1.0,0.41,0.4,0.52,0.35,0.33,0.15,1.0,0.49,0.71,0.16,0.47,0.36,0.4,0.45,0.47,0.33,0.37,0.4,0.22,0.32,0.29019304311641975,0.38,0.06,0.18,0.33,0.36,0.38,0.32,0.62,0.2,0.29,0.35,0.3,0.41,0.55,0.46,0.46,0.85,0.62,0.56,0.68,0.62,0.83,0.81,0.05,0.3,0.28,0.36,0.43,0.52,0.57,1.0,1.0,1.0,1.0,0.0,0.58,0.88,0.82,0.77,0.79,0.72,0.49,0.91,0.63,0.0,0.06,0.87,0.49,0.1,0.2,0.46,0.05,0.28,0.75,0.74,0.7,0.73,0.67,0.82,0.67,0.58,0.67,0.19,0.07,0.14,1.0,0.35,0.53,0.39,0.62,0.07667774694982923,0.21296991865043519,0.9149349942994601,0.25079491193438264,0.09484555259055605,0.2151767194292721,0.33984631533127735,0.2150779057229073,0.6842706320134007,0.7319766064493658,0.22216692094055465,0.13828425959122176,0.11178060074816526,0.25898592136642495,0.08027069212651652,0.5498308127752793,0.3126823955695582,0.02,1.0,1.0,0.15745125202778015,0.08221796816094878,0.6957013048929205,0.4438420141303087,0.0,0.19491249310217457,0.24
36,0.02,0.46,0.08,0.91,0.07,0.1,0.34,0.36,0.22,0.57,0.04,1.0,0.72,0.53,0.23,0.74,0.63,0.17,0.59,0.8,0.72,0.71,0.36,0.7,0.43,0.28741606483207977,0.41,0.01,0.07,0.18,0.19,0.72,0.18,0.51,0.18,0.67,0.13,0.79,0.18,0.4,0.24,0.22,0.59,0.85,0.87,0.89,0.78,0.31,0.39,0.01,0.14,0.01,0.11,0.17,0.21,0.27,0.05,0.07,0.08,0.1,0.82,0.08,0.34,0.31,0.5,0.64,0.2,0.72,0.09,0.41,0.5,0.02,0.89,0.62,0.07,0.43,0.06,0.02,0.09,0.74,0.76,0.79,0.45,0.54,0.65,0.49,0.39,0.51,0.68,0.01,0.0,0.2,0.88,0.91,0.9,0.93,0.06250937237666866,0.2241558072318767,0.9318100324084325,0.2443569932359548,0.09844732063980566,0.21531668592390174,0.337345665641264,0.21592580236699077,0.6985571235429002,0.720634843960219,0.22391857069595897,0.13400062720749256,0.1214665020181909,0.25198387475789963,0.07764528644194366,0.5620040741294396,0.31306362344361194,0.01,0.63,1.0,0.17273513856987263,0.06956404068419925,0.7084575217853257,0.43100148798881743,0.0,0.19924412629923136,0.08
25,0.03,0.47,0.01,0.96,0.13,0.02,0.29,0.32,0.2,0.52,0.04,1.0,0.8,0.55,0.18,0.87,0.51,0.07,0.55,0.82,0.78,0.77,0.62,0.14,0.54,0.2792754471340963,0.46,0.01,0.07,0.07,0.07,0.89,0.24,0.55,0.29,0.73,0.1,0.88,0.13,0.38,0.2,0.18,0.5,0.87,0.9,0.87,0.73,0.33,0.48,0.0,0.03,0.01,0.25,0.28,0.26,0.25,0.13,0.13,0.11,0.1,0.87,0.05,0.18,0.19,0.5,0.55,0.25,0.83,0.02,0.25,0.5,0.01,0.94,0.78,0.0,0.26,0.29,0.01,0.15,0.71,0.69,0.68,0.6,0.82,1.0,0.87,0.4,0.39,0.46,0.0,0.0,0.22,0.66,0.82,0.66,0.73,0.06500795039412267,0.21069797239312105,0.9279240736350752,0.2500710630482303,0.10545396058906409,0.21706709318200787,0.3345709744965638,0.2263789158712591,0.6987807289832357,0.7317444993914797,0.21274052911006663,0.1378189255223511,0.11153316558337624,0.2649032262090045,0.07134440164904092,0.5519207467985154,0.299536282214439,0.03,0.18,0.59,0.16258918235931138,0.0739024857954434,0.6904681141271347,0.43955534494709664,0.0,0.18706078244381502,0.06
55,0.01,0.44,0.0,0.98,0.04,0.01,0.35,0.53,0.32,0.23,0.02,0.77,0.46,0.77,0.41,0.73,0.28,0.1,0.22,0.47,0.41,0.4,0.38,0.32,0.09,0.2895021168358745,0.75,0.0,0.07,0.2,0.22,0.42,0.13,0.76,0.67,0.24,0.42,0.47,0.37,0.39,0.27,0.32,0.47,0.88,0.92,0.88,0.82,0.56,0.6,0.0,0.08,0.0,0.08,0.06,0.25,0.22,0.01,0.0,0.02,0.01,0.96,0.05,0.14,0.14,0.45,0.63,0.19,0.65,0.04,0.45,0.5,0.01,0.92,0.55,0.05,0.21,0.85,0.08,0.07,0.19,0.18,0.18,0.35,0.32,0.32,0.29,0.16,0.35,0.26,0.01,0.0,0.03,0.86,0.43,0.47,0.69,0.0729431106389336,0.2228662247145318,0.9187139179490372,0.2468771499779356,0.09009148063936205,0.21003847871310755,0.3398650966008373,0.2168433245903735,0.6886992594309481,0.7350774392220988,0.22846698526992476,0.13448515426969304,0.12247816429876837,0.251559003022887,0.07690086628114012,0.5633370852928278,0.30932137959505684,0.08,0.04,0.0,0.16120322204055476,0.0790867197905882,0.703134360610014,0.4309667925758121,0.0,0.196279149243056,0.09
6,0.04,0.36,0.01,0.85,0.14,0.26,0.32,0.46,0.3,0.31,0.05,1.0,0.71,0.67,0.42,0.55,0.25,0.14,0.36,0.7,0.79,0.82,0.29,0.37,0.53,0.2918798169524833,0.38,0.02,0.18,0.11,0.14,0.58,0.19,0.68,0.28,0.35,0.15,0.61,0.6,0.5,0.68,0.66,0.35,0.66,0.68,0.87,0.59,0.3,0.3,0.01,0.1,0.03,0.69,0.74,0.7,0.69,0.65,0.61,0.53,0.47,0.74,0.32,0.26,0.22,0.39,0.37,0.45,0.47,0.21,0.54,0.5,0.1,0.43,0.5,0.0,0.19,0.79,0.07,0.07,0.88,0.93,0.97,0.96,0.91,1.0,0.87,0.55,0.81,0.21,0.0,0.11,0.4,0.42,0.31,0.51,0.53,0.07830774258662951,0.2193243593596346,0.9249907403763336,0.2451988247097707,0.09072671265715346,0.22404924206385957,0.3347545496443792,0.21255887446424795,0.6901521394251118,0.7350245140816201,0.21321460987563642,0.13659609643732276,0.11287955051971682,0.2647310450704009,0.08264478645428285,0.5523674679324905,0.3124077099003126,0.02,0.4,0.15,0.16965027891425816,0.08044269972819414,0.6976568582992498,0.4367413048556565,0.0,0.20332761152300338,0.21
19,0.03,0.34,0.06,0.93,0.03,0.03,0.39,0.41,0.28,0.58,0.0,0.0,0.18,0.42,0.81,0.49,0.62,0.37,0.41,0.21,0.22,0.21,0.16,0.12,0.46,0.28703019830750376,0.28,0.03,0.33,0.3,0.37,0.24,0.32,0.42,0.38,0.48,0.48,0.36,0.5,0.34,0.45,0.49,0.38,0.55,0.6,0.61,0.52,0.64,0.71,0.01,0.19,0.0,0.05,0.04,0.03,0.13,0.0,0.0,0.0,0.01,0.95,0.03,0.14,0.12,0.32,0.39,0.22,0.62,0.04,0.53,0.5,0.04,0.76,0.58,0.41,0.47,0.25,0.24,0.44,0.04,0.04,0.05,0.1,0.13,0.14,0.13,0.4,0.2,0.35,0.01,0.0,0.03,0.85,0.6,0.74,0.78,0.07871712086052528,0.22476542092924454,0.9317256395116787,0.25017325014993114,0.10753258597301932,0.2167378826737535,0.34723569214262895,0.21882844351036695,0.6959264701407247,0.7257484061065768,0.2304066806708767,0.13645152642751854,0.12111512420991795,0.2684121217864321,0.07929428054413991,0.5531237883447242,0.31443297029685363,0.04,0.15,0.04,0.16929485986651333,0.06713978818467774,0.699900555539522,0.4374169545296539,0.0,0.19654610172451562,0.3
36,0.15,0.31,0.4,0.63,0.14,0.06,0.58,0.72,0.65,0.47,0.16,1.0,0.22,0.52,0.1,0.51,0.48,0.39,0.51,0.3,0.29,0.34,0.23,0.13,0.2,0.28000586695611773,0.3,0.15,0.48,0.3,0.38,0.47,0.37,0.44,0.08,0.73,0.21,0.53,0.5,0.94,0.45,0.49,0.36,0.2,0.25,0.25,0.19,0.61,0.65,0.13,0.73,0.05,0.39,0.39,0.46,0.46,0.21,0.19,0.2,0.18,0.81,0.08,0.22,0.13,0.21,0.33,0.22,0.24,0.1,0.6,0.0,0.22,0.64,0.22,0.79,0.6,0.0,0.4,0.26,0.23,0.23,0.23,0.31,0.32,0.36,0.33,0.52,0.35,0.4,0.23,0.02,0.23,0.8,0.41,0.53,0.8,0.06547752314557125,0.2130240806754378,0.9216516086336891,0.23952392062560493,0.10683478916318265,0.21211042141606834,0.3486166877749642,0.21414840481581357,0.6842629322292908,0.7277266564574331,0.2288014855409466,0.1389378775792079,0.11937544900799926,0.2496547754300032,0.0784652103705426,0.5552061486027479,0.31569327637754374,0.06,0.39,0.84,0.16848119239047019,0.08164863395972695,0.7027640118451091,0.43291972352954133,0.88,0.19777729232429875,0.49
34,0.01,0.53,0.01,0.94,0.2,0.03,0.34,0.39,0.27,0.36,0.02,0.76,0.79,0.77,0.13,0.77,0.44,0.15,0.56,0.75,0.69,0.67,0.38,0.0,0.51,0.29059927875070657,0.62,0.0,0.04,0.1,0.18,0.58,0.11,0.68,0.42,0.37,0.21,0.66,0.25,0.4,0.25,0.26,0.52,0.88,0.88,0.97,0.74,0.51,0.48,0.0,0.04,0.01,0.15,0.26,0.32,0.3,0.09,0.14,0.15,0.13,0.82,0.04,0.2,0.21,0.57,0.58,0.34,0.89,0.04,0.27,0.5,0.01,0.88,0.86,0.25,0.54,0.33,0.03,0.08,0.5,0.49,0.5,0.8,0.76,0.96,0.8,0.69,0.52,0.65,0.0,0.0,0.26,0.64,0.8,0.74,0.73,0.06295781207830717,0.21985104232231226,0.9191045193420992,0.2388152137991819,0.10647475541548618,0.20911268355998713,0.34096189345950817,0.22370871807429923,0.68897570332186,0.7274046605266171,0.21725913057592136,0.13247212234110398,0.1183829331071638,0.25219345769134827,0.06854760808207186,0.5496742367734605,0.3131963243723898,0.03,0.09,0.21,0.1665170756688505,0.07430376348606188,0.6953409153722311,0.4469419424422626,0.0,0.20222845894943442,0.07
18,0.02,0.47,0.01,0.97,0.07,0.02,0.7,0.67,0.63,0.37,0.0,0.0,0.33,0.56,0.28,0.62,0.43,0.21,0.4,0.41,0.34,0.32,0.22,0.37,0.69,0.2858699786591484,0.35,0.02,0.22,0.16,0.24,0.45,0.19,0.48,0.36,0.77,0.25,0.56,0.38,0.58,0.43,0.43,0.41,0.66,0.73,0.72,0.63,0.53,0.6,0.01,0.11,0.0,0.4,0.35,0.37,0.39,0.08,0.06,0.06,0.06,0.95,0.01,0.12,0.11,0.33,0.49,0.19,0.54,0.06,0.55,0.5,0.01,0.89,0.46,0.27,0.43,0.5,0.12,0.05,0.14,0.14,0.14,0.27,0.29,0.3,0.3,0.45,0.22,0.28,0.0,0.0,0.08,0.58,0.4,0.49,0.45,0.07189415033818672,0.21295077160935869,0.9328259191775815,0.2475764819021274,0.10609021723800448,0.2076432714532602,0.3452051329287432,0.22674972792711748,0.6835383336199955,0.7219919027284852,0.21471402554370797,0.14089970663401602,0.11291166342871092,0.2632978131316182,0.08139451010966937,0.553479822064018,0.3071378889338545,0.03,0.2,0.07,0.15411615743054288,0.08509336182511261,0.6920257795054767,0.4503641808064192,0.0,0.19697064121668212,0.15
42,0.0,0.41,0.05,0.96,0.01,0.01,0.37,0.37,0.24,0.55,0.01,0.58,0.23,0.34,0.33,0.51,0.7,0.36,0.87,0.24,0.22,0.21,0.24,0.15,0.0,0.29038459489806473,0.31,0.01,0.28,0.27,0.38,0.19,0.72,0.25,0.39,0.35,0.49,0.34,0.31,0.29,0.27,0.3,0.41,0.76,0.74,0.83,0.89,0.45,0.31,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.02,0.1,0.12,0.46,0.45,0.41,0.83,0.04,0.42,0.5,0.01,0.75,0.83,0.31,0.84,0.44,0.05,0.18,0.08,0.09,0.1,0.06,0.12,0.15,0.2,0.19,0.2,0.28,0.0,0.0,0.02,0.98,0.91,0.78,0.93,0.07580750723109425,0.21023171757171824,0.9172751405134264,0.2534015491053489,0.10776807272271165,0.21798572930788898,0.33441738780504865,0.22016605707990738,0.6833733789384127,0.7310134133433135,0.21058472028191488,0.12802550596970405,0.11551865051356863,0.26579472891164413,0.08226871593646073,0.549232711067272,0.3123005596293868,0.09,0.03,0.05,0.16719586968306474,0.08485772461227747,0.7055971159099255,0.44294567517887773,0.0,0.1986965150029373,0.03
6,0.25,0.54,0.05,0.71,0.48,0.3,0.42,0.48,0.28,0.32,0.26,1.0,0.33,0.55,0.37,0.37,0.39,0.64,0.44,0.32,0.29,0.32,0.23,0.17,0.17,0.29140575539280716,0.3,0.19,0.34,0.34,0.43,0.24,0.59,0.43,0.38,0.41,0.43,0.36,0.6,0.35,0.68,0.67,0.6,0.6,0.61,0.64,0.61,0.3,0.3,0.08,0.22,0.14,0.31,0.45,0.57,0.64,0.28,0.36,0.41,0.42,0.64,0.35,0.43,0.39,0.56,0.54,0.6,0.47,0.39,0.48,0.5,0.15,0.83,0.49,0.09,0.16,0.73,0.14,0.28,0.31,0.31,0.31,0.4,0.4,0.45,0.4,0.65,0.59,0.21,0.12,0.09,0.38,0.58,0.31,0.48,0.73,0.06808481940858385,0.2247399585872586,0.9257415206451317,0.23735537842066098,0.1063321993584676,0.216508460328021,0.3336823076012331,0.20963687492566846,0.6818777767735059,0.7289616581575975,0.22377082035298496,0.13716290564277248,0.11928861923927951,0.2539231588921325,0.06904044938283241,0.54933769944732,0.30143103304620344,0.09,0.46,0.05,0.1724518175549294,0.08445161877782507,0.6997325469503116,0.4480546569292324,0.76,0.19302987492639,0.34
12,1.0,0.42,0.47,0.59,0.12,0.05,0.41,0.53,0.34,0.33,1.0,0.99,0.28,0.62,0.16,0.36,0.4,0.3,0.45,0.29,0.3,0.35,0.21,0.2,0.33,0.28591980849792453,0.4,0.76,0.33,0.25,0.39,0.28,0.3,0.59,0.18,0.33,0.35,0.38,0.69,0.41,0.71,0.73,0.47,0.53,0.51,0.59,0.51,0.55,0.56,0.49,0.35,0.16,0.27,0.34,0.4,0.43,0.07,0.07,0.08,0.08,0.9,0.04,0.23,0.2,0.42,0.46,0.4,0.55,0.2,0.49,0.5,1.0,0.6,0.54,0.52,0.44,0.63,0.37,0.23,0.11,0.11,0.13,0.25,0.28,0.32,0.3,0.45,0.41,0.32,0.39,0.36,0.1,0.44,0.45,0.6,0.48,0.07072026754607487,0.22612736463974553,0.9265731081051005,0.23923953897927466,0.10293949396065212,0.21746467414977175,0.3426821235538894,0.22631314486588266,0.6815129357758007,0.727599001197804,0.22244214319731104,0.1430377734133147,0.10941244517749073,0.2676442255545364,0.07882224085803638,0.5653608867984088,0.3118970533064064,1.0,0.07,0.15,0.15331217600428895,0.08347166583564429,0.6918560276643952,0.4434136153725069,0.31,0.1988011015874396,0.69
41,0.01,0.34,0.02,0.87,0.07,0.11,0.49,0.56,0.43,0.47,0.0,0.0,0.13,0.4,0.26,0.42,0.52,0.41,0.41,0.17,0.2,0.2,0.13,0.08,0.18,0.2935133750522818,0.19,0.03,0.58,0.31,0.42,0.24,0.63,0.32,0.45,0.44,0.56,0.34,0.72,0.49,0.69,0.72,0.4,0.49,0.53,0.47,0.68,0.37,0.48,0.01,0.2,0.0,0.48,0.55,0.59,0.56,0.14,0.14,0.13,0.12,0.9,0.1,0.23,0.18,0.32,0.37,0.32,0.38,0.18,0.71,0.0,0.03,0.68,0.38,0.33,0.4,0.23,0.54,0.29,0.06,0.06,0.08,0.14,0.17,0.18,0.16,0.54,0.38,0.42,0.05,0.0,0.12,0.41,0.37,0.51,0.45,0.06316350768278048,0.22740643177603814,0.9313605192683438,0.2425757641563866,0.10584408363296467,0.22278913135410838,0.3442128071624187,0.222130581559528,0.6956880103251625,0.735124447037023,0.2133391110683391,0.13744481683440757,0.11246607124932077,0.25140588948206954,0.06637250683265673,0.5502794014831359,0.3069587054278116,0.05,0.09,0.06,0.15655441158629838,0.07832907242264371,0.7039770273773804,0.4310283715666506,0.0,0.18812313908174655,0.21
